organic,500000,0,1.333470662562258
line,500000,0,1.2083555414455553
hex,500000,0,1.2859931572087742
grid,500000,0,1.3023129475880495
organic,500000,1,1.3793744451898837
line,500000,1,1.2055569958703187
hex,500000,1,1.2691742504856744
grid,500000,1,1.3083262727181433
organic,500000,2,1.3321791063339983
line,500000,2,1.310561831399703
hex,500000,2,1.2716460749074865
grid,500000,2,1.3040914545117928
organic,500000,3,1.3827096023210712
line,500000,3,1.3074245609468313
hex,500000,3,1.2719300876218067
grid,500000,3,1.302660198569803
organic,500000,4,1.3324141420127884
line,500000,4,1.200909531159615
hex,500000,4,1.2946307773896935
grid,500000,4,1.305040847580716
organic,500000,5,1.3754286611779671
line,500000,5,1.2086176179200159
hex,500000,5,1.2730374212170954
grid,500000,5,1.3022469965981653
organic,500000,6,1.393167672489706
line,500000,6,1.2246735430833096
hex,500000,6,1.282359717626902
grid,500000,6,1.3018520582531414
organic,500000,7,1.3109554627188984
line,500000,7,1.2102421574421107
hex,500000,7,1.2502358757508754
grid,500000,7,1.3061104372658079
organic,500000,8,1.3422175544835573
line,500000,8,1.3153668610361777
hex,500000,8,1.2640185068355125
grid,500000,8,1.298159196472924
organic,500000,9,1.3377928144761884
line,500000,9,1.1958379764805012
hex,500000,9,1.3029911052091947
grid,500000,9,1.2999249961150259
organic,500000,10,1.3141808310561898
line,500000,10,1.2120960897316921
hex,500000,10,1.263637938397758
grid,500000,10,1.3084702559052208
organic,500000,11,1.3916583561163536
line,500000,11,1.3654538169203814
hex,500000,11,1.2648707527779461
grid,500000,11,1.3013445742547751
organic,500000,12,1.362087294926007
line,500000,12,1.2082453386858103
hex,500000,12,1.2627742607037702
grid,500000,12,1.3013162011448367
organic,500000,13,1.3512623839445244
line,500000,13,1.2046974270946404
hex,500000,13,1.3060373097214812
grid,500000,13,1.3054068768766314
organic,500000,14,1.3861053693496415
line,500000,14,1.2067273573268371
hex,500000,14,1.2848452034468658
grid,500000,14,1.3026979562580827
organic,500000,15,1.3482302975030551
line,500000,15,1.20780106375302
hex,500000,15,1.2796859033443313
grid,500000,15,1.3032385590588722
organic,500000,16,1.2981079975911243
line,500000,16,1.2047216961442895
hex,500000,16,1.2790644626984933
grid,500000,16,1.300196371253473
organic,500000,17,1.3703944905471797
line,500000,17,1.2046039420318775
hex,500000,17,1.2523374327216201
grid,500000,17,1.301507297161432
organic,500000,18,1.3053208040124236
line,500000,18,1.2118655574474673
hex,500000,18,1.2557432504310202
grid,500000,18,1.3075382491740717
organic,500000,19,1.295262550103981
line,500000,19,1.3508611334702045
hex,500000,19,1.2697964125305456
grid,500000,19,1.3029266222125244
organic,500000,20,1.3432868551670682
line,500000,20,1.2054481898266025
hex,500000,20,1.2807866763718136
grid,500000,20,1.3040471979527533
organic,500000,21,1.319727982389525
line,500000,21,1.2075733952318906
hex,500000,21,1.2634764964742995
grid,500000,21,1.3025552992167104
organic,500000,22,1.4863751697962826
line,500000,22,1.2023757223352172
hex,500000,22,1.2635129572816697
grid,500000,22,1.30195219134596
organic,500000,23,1.3344672514430287
line,500000,23,1.2026384049560714
hex,500000,23,1.2700914226210416
grid,500000,23,1.303061606686773
organic,500000,24,1.3477483562099233
line,500000,24,1.2121443479584002
hex,500000,24,1.2692705694775337
grid,500000,24,1.3067423414671255
organic,500000,25,1.3987216549215442
line,500000,25,1.2149974110237505
hex,500000,25,1.2546738611226849
grid,500000,25,1.3036693287544878
organic,500000,26,1.323126109800753
line,500000,26,1.2045796160685491
hex,500000,26,1.2645367767552778
grid,500000,26,1.304140756384343
organic,500000,27,1.3598322267121918
line,500000,27,1.203310343623173
hex,500000,27,1.2763250990341484
grid,500000,27,1.2995545786029576
organic,500000,28,1.3176234502639412
line,500000,28,1.2067110292421674
hex,500000,28,1.2902047313541498
grid,500000,28,1.301607539337569
organic,500000,29,1.3100710349559879
line,500000,29,1.210438533565733
hex,500000,29,1.3133798657613633
grid,500000,29,1.3076738307246047
organic,500000,30,1.3982345923001325
line,500000,30,1.2001766828224758
hex,500000,30,1.258443269619722
grid,500000,30,1.305753400716397
organic,500000,31,1.4268771135559983
line,500000,31,1.203821889137028
hex,500000,31,1.2757076348348135
grid,500000,31,1.303560241376522
organic,500000,32,1.2913698756876113
line,500000,32,1.198245774180474
hex,500000,32,1.2516264903097902
grid,500000,32,1.3055955929191283
organic,500000,33,1.3025988414568686
line,500000,33,1.2044039467800853
hex,500000,33,1.2622140124587904
grid,500000,33,1.2988280205272023
organic,500000,34,1.3861662463104703
line,500000,34,1.1935380422850408
hex,500000,34,1.26305608086053
grid,500000,34,1.3015342908997973
organic,500000,35,1.3381446919534121
line,500000,35,1.338855716908791
hex,500000,35,1.2605374992743135
grid,500000,35,1.3005142181659597
organic,500000,36,1.2970073977026688
line,500000,36,1.2084392716127546
hex,500000,36,1.2795922736345613
grid,500000,36,1.3023750148755946
organic,500000,37,1.3930049316901456
line,500000,37,1.2033477917926383
hex,500000,37,1.2649322196629555
grid,500000,37,1.3024699939820163
organic,500000,38,1.375290119845629
line,500000,38,1.3706593810556649
hex,500000,38,1.261892860696342
grid,500000,38,1.3030614714030058
organic,500000,39,1.3681278042736102
line,500000,39,1.3268196396137417
hex,500000,39,1.2742909392529793
grid,500000,39,1.3018983396057202
organic,500000,40,1.3477795193437287
line,500000,40,1.3405215118749638
hex,500000,40,1.2539868452920206
grid,500000,40,1.3080616165135863
organic,500000,41,1.3960605129842596
line,500000,41,1.2052793787753298
hex,500000,41,1.2724138234260602
grid,500000,41,1.3035738552886973
organic,500000,42,1.3157229714780925
line,500000,42,1.2078384957397061
hex,500000,42,1.2736248535999817
grid,500000,42,1.3076428173787729
organic,500000,43,1.449726512883416
line,500000,43,1.1967965568813381
hex,500000,43,1.279488949204777
grid,500000,43,1.3039052480964548
organic,500000,44,1.3523744175292922
line,500000,44,1.2115362324106596
hex,500000,44,1.2490736959640423
grid,500000,44,1.3017322986756064
organic,500000,45,1.3127875941780804
line,500000,45,1.3018653436696892
hex,500000,45,1.2791015388228375
grid,500000,45,1.3000001467131932
organic,500000,46,1.4608363590543545
line,500000,46,1.2036118502097266
hex,500000,46,1.2582640769822162
grid,500000,46,1.3054304023375867
organic,500000,47,1.3699217935173675
line,500000,47,1.329163557988748
hex,500000,47,1.2614783580014233
grid,500000,47,1.302142916774067
organic,500000,48,1.3279621170988178
line,500000,48,1.2054340627242008
hex,500000,48,1.277787750400489
grid,500000,48,1.309396355816597
organic,500000,49,1.3272048411290567
line,500000,49,1.3232037219276325
hex,500000,49,1.2565631628988836
grid,500000,49,1.305915405923196